"base_bgg_id","base_name","expansion_id","expansion_name","is_fan"
"277659","Final Girl","402686","Final Girl: Carolyn's Revenge","False"
"277659","Final Girl","401734","Final Girl: Don't Make a Sound","False"
"277659","Final Girl","432907","Final Girl: Grandma's Grudge","False"
"277659","Final Girl","438625","Final Girl: Guest Stars","False"
"277659","Final Girl","401727","Final Girl: Hell to Pay","False"
"277659","Final Girl","438609","Final Girl: Julie Promo Pack","False"
"277659","Final Girl","382625","Final Girl: Lore & Scenario Book – Series 2","False"
"277659","Final Girl","432909","Final Girl: Lore & Scenario Book – Series 3","False"
"277659","Final Girl","438608","Final Girl: Meg Promo Pack","False"
"277659","Final Girl","410767","Final Girl: S3 Ultimate Box","False"
"277659","Final Girl","438606","Final Girl: S4 Ultimate Box","False"
"277659","Final Girl","383418","Final Girl: Series 1 Bonus Features Box","False"
"277659","Final Girl","383419","Final Girl: Series 2 Bonus Features Box","False"
"277659","Final Girl","438833","Final Girl: Series 3 Bonus Features Box","False"
"277659","Final Girl","438600","Final Girl: Shriek","False"
"277659","Final Girl","476057","Final Girl: Terror from Beyond","False"
"277659","Final Girl","401964","Final Girl: Terror from Destiny","False"
"277659","Final Girl","401729","Final Girl: The Falconwood Files","False"
"277659","Final Girl","438602","Final Girl: The Green Terror","False"
"277659","Final Girl","401724","Final Girl: The Killer from Tomorrow","False"
"277659","Final Girl","401731","Final Girl: The Marrek Murders","False"
"277659","Final Girl","401763","Final Girl: The North Pole Nightmare","False"
"277659","Final Girl","464502","Final Girl: The Raptor Games","False"
"183896","Firefly Fluxx","255016","Firefly Fluxx Upgrade Pack","False"
"183896","Firefly Fluxx","211606","Firefly Fluxx: Saffron Expansion","False"
"183896","Firefly Fluxx","177946","Fluxx Dice","False"
"183896","Firefly Fluxx","44489","Fluxx Promo Cards","False"
"183896","Firefly Fluxx","448622","Fluxx: Goal Foundry Pack","False"
"183896","Firefly Fluxx","377909","Solo Fluxx","False"
"138161","Firefly: The Game","145481","Firefly: The Game – Artful Dodger","False"
"138161","Firefly: The Game","149433","Firefly: The Game – Big Damn Heroes Promo Cards","False"
"138161","Firefly: The Game","147736","Firefly: The Game – Breakin' Atmo","False"
"138161","Firefly: The Game","176331","Firefly: The Game – Card Pack","False"
"138161","Firefly: The Game","212140","Firefly: The Game – Crime & Punishment","False"
"138161","Firefly: The Game","177496","Firefly: The Game – Esmeralda","False"
"138161","Firefly: The Game","197779","Firefly: The Game – Fruity Oaty Bar Promo Card","False"
"138161","Firefly: The Game","177497","Firefly: The Game – Jetwash","False"
"138161","Firefly: The Game","320925","Firefly: The Game – Loot Crate: Osiris Promo Card","False"
"138161","Firefly: The Game","320926","Firefly: The Game – Loot Crate: Persephone Promo Card","False"
"138161","Firefly: The Game","320922","Firefly: The Game – Loot Crate: Regina Promo Card","False"
"138161","Firefly: The Game","197591","Firefly: The Game – Loot Crate: Silverhold Promo Card","False"
"138161","Firefly: The Game","320923","Firefly: The Game – Loot Crate: Space Bazaar Promo Card","False"
"138161","Firefly: The Game","149495","Firefly: The Game – Mal's Pretty Floral Bonnet Promo Card","False"
"138161","Firefly: The Game","151953","Firefly: The Game – Pirates & Bounty Hunters","False"
"138161","Firefly: The Game","149796","Firefly: The Game – Wash's Lucky Dinosaurs Promo Card","False"
"192455","First Martians: Adventures on the Red Planet","241932","First Martians: Extra ROI Tiles Promo","False"
"192455","First Martians: Adventures on the Red Planet","308639","First Martians: New Upgrades","False"
"192455","First Martians: Adventures on the Red Planet","368421","First Martians: Rescue Team","False"
"192455","First Martians: Adventures on the Red Planet","234363","First Martians: Watch It Played Promo Tokens","False"
"136063","Forbidden Desert","153748","Forbidden Desert: Storm Tracker Gear Card","False"
"65244","Forbidden Island","169390","La Isla Prohibida: La Expansión Prohibida","False"
"317859","Forests of Pangaia","457321","Forest of Pangaea: Rising Roots","False"
"280032","Fossilis","301982","Fossilis: 2020 Dice Tower Promo Cards","False"
"280032","Fossilis","341532","Fossilis: Kickstarter Edition Expansions","False"
"345088","Founders of Teotihuacan","363198","Founders of Teotihuacan: Extra Bonus Disks","False"
"345088","Founders of Teotihuacan","376961","Founders of Teotihuacan: Worship Tiles","False"
"171273","FUSE","231169","FUSE: Flatline Promo Cards","False"
"171273","FUSE","238051","FUSE: Game Boy Geek Promo Card","False"
"171273","FUSE","223118","FUSE: International Tabletop Day 2017 Promo Card","False"
"171273","FUSE","283287","FUSE: Tool Box Promo Pack","False"
"171273","FUSE","216978","FUSE: Wild Die","False"
"171273","FUSE","283282","Level Up Loot: One","False"
"171273","FUSE","215186","Santa's Renegades","False"
"391137","Galactic Cruise","443379","Galactic Cruise: Achievements","False"
"391137","Galactic Cruise","455262","Galactic Cruise: Andromeda's Edge Promo Technology Tiles","False"
"391137","Galactic Cruise","470410","Galactic Cruise: Perfect Planning Promo Card","False"
"391137","Galactic Cruise","465513","Galactic Cruise: Rescue Mission Promo Card","False"
"391137","Galactic Cruise","465832","Galactic Cruise: Split Interests Promo Pack","False"
"281676","Galactic Era","451984","Galactic Anomaly","False"
"281676","Galactic Era","400830","Galactic Era: 2-Player Variant with Passive Automa","False"
"31481","Galaxy Trucker","97845","Galaxy Trucker: Another Big Expansion","False"
"31481","Galaxy Trucker","40484","Galaxy Trucker: Bonus Cards","False"
"31481","Galaxy Trucker","132435","Galaxy Trucker: Even-Steven Cards","False"
"31481","Galaxy Trucker","144227","Galaxy Trucker: Latest Models","False"
"31481","Galaxy Trucker","182027","Galaxy Trucker: Missions","False"
"31481","Galaxy Trucker","33963","Galaxy Trucker: Rough Road Ahead","False"
"31481","Galaxy Trucker","38378","Galaxy Trucker: The Big Expansion","False"
"252752","Genotype: A Mendelian Genetics Game","338625","Genotype: Alternative Inheritance Pattern Overlays","False"
"252752","Genotype: A Mendelian Genetics Game","381212","Genotype: Bernard Promo Card","False"
"252752","Genotype: A Mendelian Genetics Game","336874","Genotype: Fellowship Hall Promo Cards","False"
"252752","Genotype: A Mendelian Genetics Game","475086","Genotype: Garden Insects","False"
"252752","Genotype: A Mendelian Genetics Game","338626","Genotype: Tool Cards Promo Pack","False"
"265188","Glen More II: Chronicles","326956","Glen More II: Chronicles – Feed the Kraken Mini Chronicle","False"
"265188","Glen More II: Chronicles","292921","Glen More II: Chronicles – Promo 2: Lowland Clans","False"
"265188","Glen More II: Chronicles","292621","Glen More II: Chronicles – Promo 3: What Lurks Beneath","False"
"278120","God of War: The Card Game","286195","God of War: The Card Game – Boy!","False"
"158600","Hanamikoji","335223","Hanamikoji: JP promotion card 2021","False"
"158600","Hanamikoji","350621","Hanamikoji: Kickstarter Goodies 2021","False"
"158600","Hanamikoji","323921","Hanamikoji: Mini Expansion #1","False"
"158600","Hanamikoji","347151","Hanamikoji: Mini Expansion #2","False"
"158600","Hanamikoji","347152","Hanamikoji: Mini Expansion #3","False"
"158600","Hanamikoji","347153","Hanamikoji: Mini Expansion #4","False"
"158600","Hanamikoji","347154","Hanamikoji: Mini Expansion #5","False"
"158600","Hanamikoji","347155","Hanamikoji: Mini Expansion #6","False"
"158600","Hanamikoji","347156","Hanamikoji: Mini Expansion #7","False"
"158600","Hanamikoji","418474","Hanamikoji: Mini Expansions","False"
"233868","HATE","376427","HATE: CMON Comics – Vol. 2 Promos","False"
"233868","HATE","246987","HATE: The Mother Prophecy","False"
"233868","HATE","246990","HATE: Tribe of Sarrassa","False"
"233868","HATE","246989","HATE: Tribe of Um'Tull","False"
"233868","HATE","246988","HATE: Tribe of Vore Nash","False"
"321608","Hegemony: Lead Your Class to Victory","412693","Hegemony: Lead Your Class to Victory – Controlling the Narrative Promo Card","False"
"321608","Hegemony: Lead Your Class to Victory","374250","Hegemony: Lead Your Class to Victory – Crisis & Control","False"
"321608","Hegemony: Lead Your Class to Victory","422141","Hegemony: Lead Your Class to Victory – Rapid Resolution Promo Card","False"
"321608","Hegemony: Lead Your Class to Victory","456369","Hegemony: Shadows of Authority","False"
"195314","Herbaceous","218220","Herbaceous: Flavor Pack Mini Expansion","False"
"281655","High Frontier 4 All","331587","High Frontier 4 All: 6th Player Component Kit","False"
"281655","High Frontier 4 All","333517","High Frontier 4 All: Module 4 – Exodus","False"
"281655","High Frontier 4 All","402188","High Frontier 4 All: Module 5 – Economy","False"
"281655","High Frontier 4 All","441381","High Frontier 4 All: Module 6 – Odyssey","False"
"281655","High Frontier 4 All","374374","High Frontier 4 All: Promo Pack 1 – The Station Pack","False"
"281655","High Frontier 4 All","396137","High Frontier 4 All: Promo Pack 2 – Achievements","False"
"281655","High Frontier 4 All","466150","High Frontier 4 All: Promo Pack 3 – Crew","False"
"281655","High Frontier 4 All","413405","High Frontier 4 All: Tools 1","False"
"281655","High Frontier 4 All","441380","High Frontier 4 All: Tools 2","False"
"216070","Hunt for the Ring","257660","Hunt for the Ring: Frodo Baggins Promo Card","False"
"216070","Hunt for the Ring","300526","Hunt for the Ring: Light and Shadow","False"
"289566","Hunted: Kobayashi Tower","392626","Hunted: Kobayashi Tower Promo Cards","False"
"289565","Hunted: Mining Colony 415","392627","Hunted: Mining Colony – 415 Promo Cards","False"
"28","Illuminati","22049","Illuminati: Bavarian Fire Drill","False"
"28","Illuminati","1675","Illuminati: Brainwash","False"
"28","Illuminati","72892","Illuminati: Mutual Assured Distraction","False"
"28","Illuminati","98440","Illuminati: Unconstitutional! Promo Card","False"
"28","Illuminati","576","Illuminati: Y2K","False"
"255674","Imhotep: The Duel","286086","Deutscher Spielepreis Classic Goodie Box","False"
"255674","Imhotep: The Duel","292888","Imhotep: The Duel – Tomb C & D","False"
"318184","Imperium: Classics","374325","Imperium: Progeny Promo Pack","False"
"318184","Imperium: Classics","430172","Imperium: Undaunted Promo Card","False"
"155821","Inis","418217","Inis: Nemed","False"
"347305","Inventions: Evolution of Ideas","419984","Inventions: Evolution of Ideas – Promo Cards","False"
"347305","Inventions: Evolution of Ideas","421474","Inventions: Evolution of Ideas – Upgrade Pack","False"
"369258","Isle of Skye: Big Box","211945","Isle of Skye: From Chieftain to King – Adjacency Scrolls","False"
"369258","Isle of Skye: Big Box","205159","Isle of Skye: From Chieftain to King – Kennerspiel des Jahres Promo Tile","False"
"369258","Isle of Skye: Big Box","211116","Isle of Skye: From Chieftain to King – Themed Tiles","False"
"369258","Isle of Skye: Big Box","232226","Isle of Skye: Journeyman","False"
"325494","ISS Vanguard","418446","Awaken Realms Vault: Story Dice – AR Board Game Dice Bundle Box","False"
"325494","ISS Vanguard","340235","ISS Vanguard: Deadly Frontier","False"
"325494","ISS Vanguard","376879","ISS Vanguard: Equipment Promo Cards","False"
"325494","ISS Vanguard","402966","ISS Vanguard: Fearless Crew Mini-Expansion","False"
"325494","ISS Vanguard","432282","ISS Vanguard: Personal Discovery Promo Cards","False"
"325494","ISS Vanguard","386774","ISS Vanguard: Story Dice Expansion","False"
"240957","Judge Dredd: The Cursed Earth","269212","Judge Dredd: The Cursed Earth – Cursed Island Promo","False"
"205597","Jump Drive","375115","Jump Drive: Terminal Velocity","False"
"284378","Kanban EV","321238","Kanban EV: Upgrade Pack","False"
"297562","Kemet: Blood and Sand","313479","Kemet: Blood and Sand – 10 Obelisks and Divine Intervention Cards","False"
"297562","Kemet: Blood and Sand","313475","Kemet: Blood and Sand – Book of the Dead","False"
"297562","Kemet: Blood and Sand","475292","Kemet: Blood and Sand – Dice Tower 2026 White Scorpion Promo","False"
"297562","Kemet: Blood and Sand","448951","Kemet: Blood and Sand – Onyx","False"
"297562","Kemet: Blood and Sand","313481","Kemet: Blood and Sand – Sacred Bull","False"
"297562","Kemet: Blood and Sand","313480","Kemet: Blood and Sand – Sand Worm","False"
"297562","Kemet: Blood and Sand","424595","Kemet: Blood and Sand – The Baboon","False"
"297562","Kemet: Blood and Sand","461546","Kemet: Blood and Sand – The Great Old Ones","False"
"297562","Kemet: Blood and Sand","424596","Kemet: Blood and Sand – The Hippopotamus","False"
"297562","Kemet: Blood and Sand","419158","Kemet: Rise of the Gods","False"
"297562","Kemet: Blood and Sand","466538","Kemet: The Gates of Thonis","False"
"297562","Kemet: Blood and Sand","384164","Yucatan: Yucatan x Kemet","False"
"379629","Knarr","463722","Knarr: Skali","False"
"315727","Last Light","423053","Last Light: 'Til Death Ray Promo Card","False"
"315727","Last Light","440101","Last Light: 2024 Alien Factions Pack","False"
"315727","Last Light","440612","Last Light: Eclipse Engine Promo Card","False"
"315727","Last Light","381132","Last Light: Infinity","False"
"315727","Last Light","406965","Last Light: King Missile Promo Card","False"
"315727","Last Light","423052","Last Light: King Targeting Promo Card","False"
"315727","Last Light","460288","Last Light: Reclamation Cannon Promo Card","False"
"315727","Last Light","432613","Last Light: The Core Promo Card","False"
"315727","Last Light","440096","Last Light: The Experiment Alien Faction","False"
"267401","Lawyer Up","306798","Lawyer Up: Godfather","False"
"267401","Lawyer Up","306797","Lawyer Up: Witch Trial","False"
"361333","Lawyer Up: Season 2","306798","Lawyer Up: Godfather","False"
"361333","Lawyer Up: Season 2","376845","Lawyer Up: Season 2 – Private Eye: Dice Tower 2022 Promo Cards","False"
"361333","Lawyer Up: Season 2","376633","Lawyer Up: Season 2 – Private Eye: Game Boy Geek 2022 Promo Cards","False"
"361333","Lawyer Up: Season 2","306797","Lawyer Up: Witch Trial","False"
"146652","Legendary Encounters: An Alien Deck Building Game","205283","Legendary Encounters: Alien Conversion Kit","False"
"146652","Legendary Encounters: An Alien Deck Building Game","285158","Legendary Encounters: Alien Covenant","False"
"368173","Let's Go! To Japan","469022","Let's Go! Back To Japan","False"
"368173","Let's Go! To Japan","453455","Let's Go! to Japan: 5th Player Pack","False"
"368173","Let's Go! To Japan","387481","Let's Go! To Japan: Day Trip","False"
"368173","Let's Go! To Japan","387479","Let's Go! To Japan: Grab Your Passport","False"
"59959","Letters from Whitechapel","185354","Letters from Whitechapel: Dear Boss","False"
"155065","Lifeform","253223","Lifeform: Calibos","False"
"155065","Lifeform","250774","Lifeform: Dragon's Domain","False"
"155065","Lifeform","251582","Lifeform: Thirteenth Passenger","False"
"348877","Lobotomy 2: Manhunt","438191","Lobotomy 2: Dimensions of Madness","False"
"348877","Lobotomy 2: Manhunt","396310","Lobotomy 2: Manhunt – 2023 Promo Characters","False"
"348877","Lobotomy 2: Manhunt","376889","Lobotomy 2: Manhunt – Criminally Insane Character Expansion","False"
"348877","Lobotomy 2: Manhunt","368766","Lobotomy 2: Manhunt – Hell Level Expansion","False"
"348877","Lobotomy 2: Manhunt","368735","Lobotomy 2: Manhunt – Inferno Expansion","False"
"348877","Lobotomy 2: Manhunt","368822","Lobotomy 2: Manhunt – Jazza Ward Character Expansion","False"
"348877","Lobotomy 2: Manhunt","368839","Lobotomy 2: Manhunt – Legacy Ward Character Expansion","False"
"348877","Lobotomy 2: Manhunt","368953","Lobotomy 2: Manhunt – Lobotomy 1 Monster Conversion Set","False"
"348877","Lobotomy 2: Manhunt","368987","Lobotomy 2: Manhunt – Lobotomy 1 Monsters: Classic","False"
"348877","Lobotomy 2: Manhunt","369415","Lobotomy 2: Manhunt – Lobotomy 1 Monsters: Cthulhu","False"
"348877","Lobotomy 2: Manhunt","434307","Lobotomy 2: Manhunt – Lobotomy 1 Monsters: Elite","False"
"348877","Lobotomy 2: Manhunt","369297","Lobotomy 2: Manhunt – Lobotomy 1 Monsters: From the Deep","False"
"348877","Lobotomy 2: Manhunt","368988","Lobotomy 2: Manhunt – Lobotomy 1 Monsters: Horror","False"
"348877","Lobotomy 2: Manhunt","368850","Lobotomy 2: Manhunt – Original Ward","False"
"348877","Lobotomy 2: Manhunt","368819","Lobotomy 2: Manhunt – Villain Ward Character Expansion","False"
"348877","Lobotomy 2: Manhunt","434308","Lobotomy II: Manhunt – Lobotomy 1 Monsters: Nightmare","False"
"348877","Lobotomy 2: Manhunt","349477","Lobotomy: Essen 2021  promo set","False"
"348877","Lobotomy 2: Manhunt","430774","Lobotomy: Essen 2024 Promo character","False"
"340865","Lords of Ragnarok","351552","Lords of Ragnarok: Monster Variety Pack","False"
"340865","Lords of Ragnarok","350720","Lords of Ragnarok: Seas of Aegir","False"
"340865","Lords of Ragnarok","351570","Lords of Ragnarok: Stretch Goals","False"
"340865","Lords of Ragnarok","350196","Lords of Ragnarok: Utgard – Realms of the Giants","False"
"340865","Lords of Ragnarok","350203","Lords of Ragnarok: Valkyrie Hero","False"
"50","Lost Cities","206374","Lost Cities: Expedition 6 – The Lost Expedition","False"
"50","Lost Cities","282531","Lost Cities: Milestones","False"
"322050","Lost Empires: War for the New Sun","347081","Lost Empires: Crown of Ashes","False"
"322050","Lost Empires: War for the New Sun","375502","Lost Empires: Ruin of Sura","False"
"322050","Lost Empires: War for the New Sun","347083","Lost Empires: Solo Mode","False"
"129622","Love Letter","224259","Big Love Letter","False"
"129622","Love Letter","219182","Love Letter: Erweiterung","False"
"313841","Lunar Base","348711","Lunar Base: Kickstarter Limited Edition Extra Cards","False"
"205059","Mansions of Madness: Second Edition","363616","Mansions of Madness: Second Edition – Altered Fates","False"
"205059","Mansions of Madness: Second Edition","210674","Mansions of Madness: Second Edition – Beyond the Threshold: Expansion","False"
"205059","Mansions of Madness: Second Edition","363618","Mansions of Madness: Second Edition – Dark Reflections","False"
"205059","Mansions of Madness: Second Edition","255823","Mansions of Madness: Second Edition – Horrific Journeys: Expansion","False"
"205059","Mansions of Madness: Second Edition","283094","Mansions of Madness: Second Edition – Path of the Serpent: Expansion","False"
"205059","Mansions of Madness: Second Edition","206547","Mansions of Madness: Second Edition – Recurring Nightmares: Figure and Tile Collection","False"
"205059","Mansions of Madness: Second Edition","241533","Mansions of Madness: Second Edition – Sanctum of Twilight: Expansion","False"
"205059","Mansions of Madness: Second Edition","229987","Mansions of Madness: Second Edition – Streets of Arkham: Expansion","False"
"205059","Mansions of Madness: Second Edition","206548","Mansions of Madness: Second Edition – Suppressed Memories: Figure and Tile Collection","False"
"205059","Mansions of Madness: Second Edition","446015","Mansions of Madness: Second Edition – Turn of a Page","False"
"205059","Mansions of Madness: Second Edition","363617","Mansions of Madness: Second Edition – What Lies Within","False"
"193322","Master of Orion: The Board Game","223117","Master of Orion: The Board Game – Fuska Advisor Promo Card","False"
"193322","Master of Orion: The Board Game","260359","Master of Orion: The Board Game – Galactic Convention Promo Card","False"
"193322","Master of Orion: The Board Game","258291","Master of Orion: The Board Game – Pollution Processor Promo Card","False"
"193322","Master of Orion: The Board Game","233694","Master of Orion: The Board Game – Stego Advisor Promo Card","False"
"10630","Memoir '44","61507","Dire Heroes: Gas Attack at Ypres","False"
"10630","Memoir '44","303381","Memoir '28: Campaign Book – Rush to Victory","False"
"10630","Memoir '44","435016","Memoir '44: 80th D-DAY ANNIVERSARY Scenarios","False"
"10630","Memoir '44","31638","Memoir '44: Air Pack","False"
"10630","Memoir '44","101657","Memoir '44: Audie Murphy's Campaign","False"
"10630","Memoir '44","68752","Memoir '44: Breakthrough","False"
"10630","Memoir '44","286551","Memoir '44: Breakthrough to Gembloux","False"
"10630","Memoir '44","42317","Memoir '44: Campaign Book – D-Day Supplemental","False"
"10630","Memoir '44","39861","Memoir '44: Campaign Book Volume 1","False"
"10630","Memoir '44","109090","Memoir '44: Campaign Book Volume 2","False"
"10630","Memoir '44","156831","Memoir '44: D-Day Landings","False"
"10630","Memoir '44","75260","Memoir '44: Disaster at Dieppe","False"
"10630","Memoir '44","19245","Memoir '44: Eastern Front","False"
"10630","Memoir '44","125755","Memoir '44: Equipment Pack","False"
"10630","Memoir '44","134328","Memoir '44: Equipment Pack Bonus Scenarios","False"
"10630","Memoir '44","37918","Memoir '44: Hedgerow Hell","False"
"10630","Memoir '44","38320","Memoir '44: Mediterranean Theater","False"
"10630","Memoir '44","274522","Memoir '44: New Flight Plan","False"
"10630","Memoir '44","282482","Memoir '44: New Flight Plan Bonus Scenarios","False"
"10630","Memoir '44","37911","Memoir '44: Operation Overlord","False"
"10630","Memoir '44","27112","Memoir '44: Overlord","False"
"10630","Memoir '44","21384","Memoir '44: Pacific Theater","False"
"10630","Memoir '44","59127","Memoir '44: Sword of Stalingrad","False"
"10630","Memoir '44","19244","Memoir '44: Terrain Pack","False"
"10630","Memoir '44","209827","Memoir '44: The Battles of Khalkhin-Gol","False"
"10630","Memoir '44","105855","Memoir '44: The Invasion of Crete","False"
"10630","Memoir '44","61677","Memoir '44: The Vercors Campaign","False"
"10630","Memoir '44","244078","Memoir '44: Through Jungle and Desert","False"
"10630","Memoir '44","41571","Memoir '44: Tigers in the Snow","False"
"10630","Memoir '44","177666","Memoir '44: VE-Day Scenarios","False"
"10630","Memoir '44","34060","Memoir '44: Winter 2007 Scenario","False"
"10630","Memoir '44","84406","Memoir '44: Winter Wars","False"
"10630","Memoir '44","19374","Memoir '44: Winter/Desert Board Map","False"
"284653","Mind MGMT: The Psychic Espionage “Game.”","449781","Mind MGMT: Joker","False"
"284653","Mind MGMT: The Psychic Espionage “Game.”","376863","Mind MGMT: Penny and Arjet Promo Card","False"
"284653","Mind MGMT: The Psychic Espionage “Game.”","357010","Mind MGMT: Secret Missions","False"
"302510","Mining Colony","431223","Mining Colony: Master Plans","False"
"302510","Mining Colony","336747","Mining Colony: Objective Pack","False"
"302510","Mining Colony","377725","Mining Colony: Secret Missions","False"
"299249","Mint Control","338624","Mint Control: Crowdfunder's Hall Promo","False"
"299249","Mint Control","310793","Mint Control: Promo Pack","False"
"299249","Mint Control","338689","Mint Control: Swap Promo","False"
"282765","Mint Cooperative","305087","Mint Cooperative: Double Mint & Ruth Canal Promos","False"
"200077","Mint Works","338154","Mint Works: Phil / Baseball Stadium promo card","False"
"200077","Mint Works","233759","Mint Works: Promo 1","False"
"200077","Mint Works","382428","Mint Works: Spieleschmiede Promo Cards","False"
"200077","Mint Works","277669","Mint Works: Tantrum House Intern Promo Card","False"
"358386","Moon","382957","Moon: Valkyrie Expansion","False"
"122298","Morels","361546","Morels: 10th Anniversary Booster Pack","False"
"122298","Morels","225143","Morels: Foray","False"
"122298","Morels","293240","Super Power","False"
"72287","Mr. Jack Pocket","260306","Mr. Jack Pocket: Extension","False"
"72287","Mr. Jack Pocket","100166","Mr. Jack Pocket: Goodies","False"
"192638","Multiuniversum","203988","Multiuniversum: Project Cthulhu","False"
"226320","My Little Scythe","305420","My Little Scythe: Pie in the Sky","False"
"181304","Mysterium","204573","Brettspiel Adventskalender 2016","False"
"181304","Mysterium","231506","Brettspiel Adventskalender 2017","False"
"181304","Mysterium","259717","Mysterium: Blue Jay Promo Card","False"
"181304","Mysterium","213223","Mysterium: Brettspiel Adventskalender 2016 Promo","False"
"181304","Mysterium","234156","Mysterium: Brettspiel Adventskalender 2017 Promo","False"
"181304","Mysterium","214735","Mysterium: Game Day 2016 Promo Card","False"
"181304","Mysterium","192661","Mysterium: Hidden Signs","False"
"181304","Mysterium","282537","Mysterium: Potions Promo Card","False"
"181304","Mysterium","186293","Mysterium: Promo Cards","False"
"181304","Mysterium","216465","Mysterium: Secrets & Lies","False"
"181304","Mysterium","202669","Mysterium: The Meeple Promo Cards","False"
"181304","Mysterium","179656","Tajemnicze Domostwo: Motive cards","False"
"167355","Nemesis","418446","Awaken Realms Vault: Story Dice – AR Board Game Dice Bundle Box","False"
"167355","Nemesis","295927","Nemesis: Achievement Cards","False"
"167355","Nemesis","256377","Nemesis: Aftermath & Void Seeders","False"
"167355","Nemesis","312736","Nemesis: Aftermath & Void Seeders & Medic","False"
"167355","Nemesis","297911","Nemesis: Blood Tests Deck","False"
"167355","Nemesis","245845","Nemesis: Carnomorphs","False"
"167355","Nemesis","274532","Nemesis: Crawl Deck","False"
"167355","Nemesis","297660","Nemesis: Feat Promo Cards","False"
"167355","Nemesis","386776","Nemesis: Story Dice Expansion – Intruder","False"
"167355","Nemesis","386781","Nemesis: Story Dice Expansion – Space Cat","False"
"310100","Nemesis: Lockdown","418446","Awaken Realms Vault: Story Dice – AR Board Game Dice Bundle Box","False"
"310100","Nemesis: Lockdown","245845","Nemesis: Carnomorphs","False"
"310100","Nemesis: Lockdown","329652","Nemesis: Lockdown – Dice Tower 2021 Promo Cards","False"
"310100","Nemesis: Lockdown","321742","Nemesis: Lockdown – Stretch Goals","False"
"310100","Nemesis: Lockdown","335320","Nemesis: Lockdown – Untold Stories #3","False"
"310100","Nemesis: Lockdown","386776","Nemesis: Story Dice Expansion – Intruder","False"
"310100","Nemesis: Lockdown","386781","Nemesis: Story Dice Expansion – Space Cat","False"
"381248","Nemesis: Retaliation","451355","Nemesis Retaliation: Exertion Mini-expansion Promo Pack","False"
"381248","Nemesis: Retaliation","411053","Nemesis: Retaliation – Stretch Goals","False"
"12942","No Thanks!","231506","Brettspiel Adventskalender 2017","False"
"12942","No Thanks!","234160","Schöne Sch#!?e: Stroke of Luck","False"
"194879","Not Alone","238130","Not Alone: Essen 2017 Promo Cards","False"
"194879","Not Alone","222738","Not Alone: Exploration","False"
"194879","Not Alone","326077","Not Alone: Sanctuary – The Promo Cards","False"
"194879","Not Alone","228389","Not Alone: The Green Artefact Promo Cards","False"
"194879","Not Alone","209698","Not Alone: The Red Artefact Promo Cards","False"
"194879","Not Alone","232381","Not Alone: The Yellow Artefact Promo Cards","False"
"184267","On Mars","278431","On Mars: Beacon Promo Card","False"
"184267","On Mars","296981","On Mars: Upgrade Pack","False"
"179275","One Deck Dungeon","295146","One Deck Dungeon: Abyssal Depths","False"
"179275","One Deck Dungeon","256224","One Deck Dungeon: Caliana","False"
"179275","One Deck Dungeon","368337","One Deck Dungeon: Felisi","False"
"179275","One Deck Dungeon","286136","One Deck Dungeon: Mist","False"
"179275","One Deck Dungeon","255353","One Deck Dungeon: Phoenix's Den","False"
"179275","One Deck Dungeon","321549","One Deck Dungeon: Witch","False"
"322588","Origins: First Builders","350461","Loot Box #1","False"
"322588","Origins: First Builders","363480","Origins: Ancient Wonders","False"
"322588","Origins: First Builders","381339","Origins: First Builders – District Promo Cards","False"
"322588","Origins: First Builders","350466","Origins: First Builders – Ophiuchus, the 13th sign of the Zodiac promo card","False"
"322588","Origins: First Builders","350467","Origins: First Builders – The Voice","False"
"266810","Paladins of the West Kingdom","290834","Level Up Loot 2","False"
"266810","Paladins of the West Kingdom","274782","Paladins of the West Kingdom: 2019 Promos","False"
"266810","Paladins of the West Kingdom","317980","Paladins of the West Kingdom: City of Crowns","False"
"266810","Paladins of the West Kingdom","329073","Paladins of the West Kingdom: Dice Tower 2021 Pack","False"
"266810","Paladins of the West Kingdom","304626","Paladins of the West Kingdom: King Dan","False"
"266810","Paladins of the West Kingdom","295660","Paladins of the West Kingdom: Meeple Folk","False"
"266810","Paladins of the West Kingdom","432453","Paladins of the West Kingdom: Player Suspicion Decks","False"
"266810","Paladins of the West Kingdom","430463","Paladins of the West Kingdom: Principi Promo Card","False"
"266810","Paladins of the West Kingdom","330372","Paladins of the West Kingdom: Suzerain","False"
"266810","Paladins of the West Kingdom","327244","Paladins of the West Kingdom: The Vassals Mini-Expansion","False"
"266810","Paladins of the West Kingdom","293647","West Kingdom Mini Card Set","False"
"266810","Paladins of the West Kingdom","296152","The West Kingdom Tomesaga","False"
"266810","Paladins of the West Kingdom","454506","West Kingdom Trilogy: Promo Pack 2","False"
"304510","Pampero","403056","Pampero: Clear Skies","False"
"304510","Pampero","436028","Pampero: Project Verne","False"
"304510","Pampero","428439","Pampero: Promo Action Card and Scoring Card","False"
"304510","Pampero","424681","Pampero: Windfarm Connection Tiles","False"
"30549","Pandemic","205666","Pandemic: Gen Con 2016 Promos – Z-Force Team Member/Game Convention","False"
"30549","Pandemic","446028","Pandemic: Government Shutdown","False"
"30549","Pandemic","137136","Pandemic: In the Lab","False"
"30549","Pandemic","446025","Pandemic: Isolation","False"
"30549","Pandemic","40849","Pandemic: On the Brink","False"
"30549","Pandemic","185403","Pandemic: Promo Roles","False"
